id,serial_number,brand,frame_color,has_basket,has_bell,has_gears,rented,rental_date,customer_id,repairs_costs,repairs_n,revenue
1636,1a17b0ed904902266f161a10d2accda90b5fde46b6b2820654ce560b8a08aa5f,Azor,olive,False,False,True,False,,,0.0,0,0.0
1637,317e323b3074527697ca1a4d6e0caa3299821e955ea5a8a706c835bb08697024,VanMoof,green,True,False,True,False,,,0.0,0,0.0
1638,283d8a93b35b4182beae43173f9cfd2daf4c4417544b80914acc165a15902c77,Batavus,navy,True,True,False,False,,,0.0,0,0.0
1639,f138e52d3afc916af745fd45129da8cc0f8ea848edcaf06a76ed905799ec2ea8,Gazelle,fuchsia,True,False,True,False,,,0.0,0,0.0
1640,64a8fc24075ecce3fae7dd9da36dc6e5876af163782eb6b4991bc855bf46edde,VanMoof,white,False,False,True,False,,,0.0,0,0.0
1641,42f8d3f344752e269c57ffb76d75dfcd924825fdc2ad2e3c43a1f2d839ce5463,Cortina,white,True,False,True,False,,,0.0,0,0.0
1642,1309a1c43170c2a1293a6c7418043b2cfbbc4d6e86816ce374f19fe8747dac8f,Veloretti,yellow,True,False,False,False,,,0.0,0,0.0
1643,edf45def2b2fde0bb8b078e95e3660cfa656716863700e7495638be971ef0fca,Urban Arrow,aqua,True,False,True,False,,,0.0,0,0.0
1644,0752fc08e59c54085779914a34af71089b1c6e64507a37c0c35e9798b8b41976,VanMoof,navy,True,True,True,False,,,0.0,0,0.0
1645,522a5ce20637bb22339eed44bafcbaf396a24881225f39f8ebb1a0542595957b,Urban Arrow,silver,False,False,False,False,,,0.0,0,0.0
1646,e460229cdb3fe9cadc52abdc92ad257461661bb0d4f7c64028413727391c56f5,Gazelle,olive,True,True,False,False,,,0.0,0,0.0
1647,ecf61b6fb9675cbedf967dc1545ca9ac7500c1f0a33bf5d44f52795bc76801fe,Azor,white,True,False,False,False,,,0.0,0,0.0
1648,a1f77404d9bf01d634112b6b0bc4ff16403dbc18eeadc96e5d039d0df93b641b,Gazelle,aqua,False,False,True,False,,,0.0,0,0.0
1649,bb0742acd937299141add8f6c62065464d767f03cf5e6d545038e5d44a051140,Gazelle,white,True,True,False,False,,,0.0,0,0.0
1650,99ae708dafa756bfb0f61de0764bfa63f8ce9d45ef226ce55354a7838d3b7ea1,VanMoof,white,True,True,False,False,,,0.0,0,0.0
1651,d0edffc9661137963b836fba49860e0a340182b695f6bcef69ed2c8fb981a8ac,Gazelle,white,True,True,False,False,,,0.0,0,0.0
1652,b1cea4e6f90b8ad8ddab3a9d602d3fec72f5a70e50342d5eae56df6db9769249,Gazelle,green,False,False,True,False,,,0.0,0,0.0
1653,7a93fe5c64857f5552c15cafc2eeefc653dc112d286026d98399e6955d6ee97d,Cortina,yellow,False,True,True,False,,,0.0,0,0.0
1654,c04751956d842eedd71b3085a9a314720f08f5f90ec603922dc71744ea434475,Urban Arrow,white,False,True,True,False,,,0.0,0,0.0
1655,4c95bb5a4e75d8341bc2360fcbcdebd4f11b0be3b9690281712022a53a671736,Veloretti,olive,True,True,False,False,,,0.0,0,0.0
1656,7825834cb5c9f339cbfa2e59aa6f10f38b139d3e5bb60531e1b3a99a0166602f,Bakfiets,teal,False,True,True,False,,,0.0,0,0.0
1657,ccb65ae33c71ec36a6a6c452712926b5a334e164b86470e683dc2b33548c8b80,Gazelle,teal,False,False,False,False,,,0.0,0,0.0
1658,62b9da8282ea0413e1478c9df10d4d8c524c99888af9aa7067a35f5c6dbb2850,Cortina,silver,True,True,False,False,,,0.0,0,0.0
1659,f822f620ecde508fe591968e47898417e3847e22b2f21bfd524162a4a736190f,Urban Arrow,yellow,True,True,False,False,,,0.0,0,0.0
1660,9a112df03d5ecf5a9de55819d5702e0cccf3c572eb0b04e862085c7d42e6aeb0,VanMoof,aqua,False,False,True,False,,,0.0,0,0.0
1661,a693bc1b6aac62dc62add78b67bb40217372ae7ddb86985f9b7dae6e97bc2325,Bakfiets,black,False,False,False,False,,,0.0,0,0.0
1662,efff97f9b2fdb165da1616f96ecfe522281fdbf13e300fa300e635a2121c84fe,Veloretti,purple,True,True,False,False,,,0.0,0,0.0
1663,34742af8c06826c7596406b729f569ff8f5f1e2c7527adfc289b243ca5c2650b,Urban Arrow,white,False,True,True,False,,,0.0,0,0.0
1664,23e37972faee5ac1d15a59649eba49f559405d56bd45d5a03b7c6a27f6f7e6a3,Veloretti,gray,True,False,True,False,,,0.0,0,0.0
1665,c45f93c9ebef2ff0e93d6965193c0b5ae0f3327f46a4d480fd0966f180fd4150,VanMoof,navy,True,True,False,False,,,0.0,0,0.0
1666,ff2f4b244e6be9c4afe0475c92a529e161ae5226903134c386051ea2557ce6f0,Gazelle,blue,True,True,False,False,,,0.0,0,0.0
1667,bdf57c9e84435ea6cadd4fb3976d60b5a97d99bb397b77ce1434ef6299171d42,Gazelle,navy,False,False,True,False,,,0.0,0,0.0
1668,9c967800557701cc95a5f671dfd90348a2b68e4db9b47eefc263551b07b0c07b,Veloretti,blue,True,False,True,False,,,0.0,0,0.0
1669,8da1484c674a974076e57bd60db32487aded778373351e2f7bfdf92770e7a269,Urban Arrow,green,True,True,True,False,,,0.0,0,0.0
1670,5a94173af3c62b83c84283bc2f56e493c8025f82bdba1ec811b1a378b5d82a16,VanMoof,yellow,True,True,True,False,,,0.0,0,0.0
1671,ff562f356f114469e0de9929c00027cc9cb313e1eb145343477e0282057ef160,Veloretti,blue,False,False,False,False,,,0.0,0,0.0
1672,007f3c3a66ccbeb8927f793612f857bf923c2d40f97db611369bc08366cc807a,Urban Arrow,maroon,False,False,True,False,,,0.0,0,0.0
1673,535d86f6edb00fe6d63cba3b3643f736fe9908a7a8cfdd35aef61b613d2b413c,Cortina,gray,False,False,False,False,,,0.0,0,0.0
1674,bf9b45e56d9e0325b825eb059a8929f90ee4c068ee1fe5538a5c63fa2929a7dc,VanMoof,olive,False,True,True,False,,,0.0,0,0.0
1675,7097b5e196881813e8f7f72033601691f1b0f61b258dbbd7bc65b7f99ba65840,VanMoof,olive,True,True,False,False,,,0.0,0,0.0
1676,b7433b714f7e65260cf1f98c94140b9daee64204496399c9bd9e128095346555,Gazelle,lime,True,True,False,False,,,0.0,0,0.0
1677,ec9c1565e2723783ffed390100deecdc887c84489fc65dbf04e8e8ae591b12ac,Azor,teal,True,False,True,False,,,0.0,0,0.0
1678,93207edd82e14d05b272ac49545c26205e34aefef4101c68b71ba4be4f5d637a,Batavus,yellow,True,True,True,False,,,0.0,0,0.0
1679,d8fabdabb4dc717ab071e08c04343bc705d3a5562aa8a2e21d71ea767adc0efb,Gazelle,aqua,False,True,False,False,,,0.0,0,0.0
1680,97c844d770e29c271ffc9b7cc78362e3c24e473f6de39b7b013e6f136dbf64dd,Gazelle,yellow,True,True,True,False,,,0.0,0,0.0
1681,fc5a897ac1761a26e267dff73f5821b07384dea5ed24030cde16a231e3aaeb6d,Azor,purple,True,True,True,False,,,0.0,0,0.0
1682,713557706369c1a0f5bd92e554c0bc206ac4bc30da89ff425a7de60742f87ec5,Azor,gray,True,False,False,False,,,0.0,0,0.0
1683,667cd4fecc8e5e308fc674352dca1c8e637385e67b310d976431845c16c0de40,Urban Arrow,yellow,False,True,True,False,,,0.0,0,0.0
1684,f2a6af0c6c071c7dff7b6c883519595cec1daf857f268d087431933887ca8ff4,Veloretti,teal,False,False,True,False,,,0.0,0,0.0
1685,f72b1e3d3c3c924b583bfc945cf81f9821f2eb2b2adf4718de2cb69e16809a1a,Batavus,navy,False,True,False,False,,,0.0,0,0.0
1686,f574ca569d7da913b433aa68ee3661f8a89d8b6ba34d0b8c457755dc52e352f8,Veloretti,navy,True,True,True,False,,,0.0,0,0.0
1687,bd9e5dea633928aaccaf32d52dae4740b66698111896c7a761468e66f119d5b3,Gazelle,lime,False,True,False,False,,,0.0,0,0.0
1688,f1db6c4ff12b2046ff03ebde6a5219b0c20749ac3a90020f0516f284d66fb292,Azor,fuchsia,True,True,False,False,,,0.0,0,0.0
1689,2d54ddd21507ff1093dcfbee8bed14fa067d214bf8d38785c7861874ce86c75e,Bakfiets,fuchsia,True,False,True,False,,,0.0,0,0.0
1690,feafd9a487405a56ced01cb709e2137f909a5a44202e467a6d74aa774339eaa7,Batavus,blue,True,False,False,False,,,0.0,0,0.0
1691,23594653291cf38dc1a291b267ec7cc0d5964cee666455c28750c60b9678a17d,VanMoof,navy,False,True,True,False,,,0.0,0,0.0
1692,375090d78547b9b18674a2f64cf5f6bb405111a88397d7ed93763c7011fceb33,Gazelle,blue,False,False,False,False,,,0.0,0,0.0
1693,43d084dc1b9a5776747cc6e42d84b0157e2f8394cc171f6b378446cc3ce0f09e,VanMoof,fuchsia,False,True,True,False,,,0.0,0,0.0
1694,918cb36547073a76b778e55fad4847bdfc25ee95ecca9339f82e46e864416ca1,Veloretti,white,True,False,False,False,,,0.0,0,0.0
1695,58c9f2372fa70d146197ce848647f960d9e42629b49170b8b5e5e4282a7c507f,Azor,gray,False,False,True,False,,,0.0,0,0.0
1696,b2e834615656beb192c5b3209e195399e296230641cc55ec623635efacc6d5bd,Azor,olive,True,False,False,False,,,0.0,0,0.0
1697,d3fe3c2436f743c2e77095ad2178bf0fb9a740bce77013fc553a6540c84b78b5,Veloretti,blue,False,False,False,False,,,0.0,0,0.0
1698,ee39cfca1a5e890c2a938c511386bd9ef799ab618fa22a4e4f21128899659660,Gazelle,navy,False,True,True,False,,,0.0,0,0.0
1699,3bb055e272a2acbeecf22bfddc6ae1ade56b18a680273100cce2232a555ba071,Azor,blue,True,False,False,False,,,0.0,0,0.0
1700,2769123a1453f2094184cb9262e4d6cfb45f6e49432f8fefc9bbf38719c90e8d,Batavus,gray,False,True,True,False,,,0.0,0,0.0
1701,6007552849c37be02cf9477a808a73a1803331af3ff454970c8aceb353a80f31,Veloretti,black,True,True,False,False,,,0.0,0,0.0
1702,c4860c249733f995816327ca6f9a3d01b800161f56498ddcc9a1bf33d25f4b0d,Bakfiets,blue,False,True,True,False,,,0.0,0,0.0
1703,65de8a27f08951b8cc19bbd920ca2d7c8dbc982642e7bf64cf10e0e33c1f83e9,Cortina,aqua,False,False,True,False,,,0.0,0,0.0
1704,3f49dc3820e1ab4278a1b009eda7a23a28f6d8fcece1be96acb4e9659d93c30b,Veloretti,navy,False,False,True,False,,,0.0,0,0.0
1705,d26a5eac25003c5fafdfc773af43e9e0fb3f29f1cfab3c9b887ccceed668716b,Cortina,navy,False,True,True,False,,,0.0,0,0.0
1706,21dc4c6980491a2a20b3efc16862dd24befa102471df82d8d717370626956440,Bakfiets,teal,True,True,True,False,,,0.0,0,0.0
1707,103e36edca937e1ce2faa92a89f5d06692d6754e8160253104cf549d06cdd85a,Veloretti,lime,False,True,True,False,,,0.0,0,0.0
1708,35f69ae1d172da708f0a5ccd93a208a5f18010b47832ff2f810e33b2abb7fb33,Batavus,green,True,False,False,False,,,0.0,0,0.0
1709,6e34de6366229fa8a3dd15ea3616cfe61c759b34121f2be7651ac425336116ec,Batavus,blue,True,False,False,False,,,0.0,0,0.0
1710,8e4753a8f10a46bb58a6dc55fbaf3ec5af3ca7a5b26b797f7351713f65202f3e,Batavus,purple,True,True,True,False,,,0.0,0,0.0
1711,22832d23115d5dca61c9ac965f6ea9e2f49ce6ed30f61ab3edc238f8031de551,Gazelle,teal,False,False,True,False,,,0.0,0,0.0
1712,b6681494d383be9164ef5c0386c0531e1e60f4b1036b12c34461151bd39eac69,VanMoof,lime,False,False,True,False,,,0.0,0,0.0
1713,a7a846db095093dfb65fb32d038d1103209fd1e402efce9f3d69dfb86187ea70,Gazelle,maroon,False,True,False,False,,,0.0,0,0.0
1714,4367d7fab76e440d828db89ee374052560d1434091ddc043edbd0b3a6d6f8b4c,Veloretti,olive,True,True,False,False,,,0.0,0,0.0
1715,ac1a4b459aea3c46c271ee6917eecc1c34d789cd9a6067bffb99341afb462636,Urban Arrow,black,False,False,True,False,,,0.0,0,0.0
1716,828240a6818177939f709c895c2dcf99e3a18da33422a906a9224e0b7f99cb87,Bakfiets,navy,True,False,True,False,,,0.0,0,0.0
1717,2824625510595f1cbfe345f74fd0a0eaa7240c2cb3e5bc731b229fd3aed96ac0,VanMoof,aqua,False,False,True,False,,,0.0,0,0.0
1718,ac1db9500def955e6af24990e72c9d097dd41bbed411e7b7c53e15e15112a25e,VanMoof,purple,False,True,False,False,,,0.0,0,0.0
1719,d6f9bfb5cb83f895fe2e67062a0748b1fa9237cf2cc21d19be2eeef7f54a6faa,Gazelle,teal,False,False,True,False,,,0.0,0,0.0
1720,03d9586779c9d8f2e10b8e73f2c1ec9bc61a9199a4cc730aaefb38b9fc3164ff,VanMoof,maroon,False,True,True,False,,,0.0,0,0.0
1721,14c5e984f9415ba555d9896f16d52cc0bc951d26f1c2f899652f1f3aac1c3a72,Gazelle,fuchsia,False,True,False,False,,,0.0,0,0.0
1722,c9947c697ccb4b83c26c33dfb74d26e4d1b4ca987275029b30e06140d2b5277c,Cortina,navy,False,True,False,False,,,0.0,0,0.0
1723,5a6b3113ffea42612b595fc6255a423aefbdb5559cab84ed400d4fdad8df0561,Batavus,maroon,False,False,True,False,,,0.0,0,0.0
1724,74c618d281e0929b36d8c1ba446db3030c9bf739ac64bd4d953c897060a1663b,Bakfiets,blue,True,True,True,False,,,0.0,0,0.0
1725,a47f53589fb1ef0fe8810a8f56b3b577a8b586242e4a2360b2fded154af10aa3,Azor,aqua,False,True,False,False,,,0.0,0,0.0
1726,99129be27c983eadadffbadde5ef4596c86f9945dab01eec2b9c1fce290cd9bc,Batavus,maroon,True,False,True,False,,,0.0,0,0.0
1727,dc8e31cdccd837a902010a4675820f859d6a2330f1338bcdc4f6ce24d34dfe71,Gazelle,yellow,False,True,True,False,,,0.0,0,0.0
1728,91c087641ef8a2bff2240426c15c1a58fa256d2833bcaf5c1ed6b59db3cbe721,Batavus,white,True,False,True,False,,,0.0,0,0.0
1729,3653f45c3e30d6c57a93adc2da017b3634093c4cd8ffba374056715bc6916792,VanMoof,gray,True,False,False,False,,,0.0,0,0.0
1730,f4a4cf17c586b248a2d5e7a4b73d454aefec464c08656a93f39fd8a21170f9e4,Azor,blue,False,False,False,False,,,0.0,0,0.0
1731,584d288ebec2372cde51a802ed4b274e23317b7dc980a51089cb0ae04a3f913a,Cortina,aqua,True,False,True,False,,,0.0,0,0.0
1732,07f1f2f0003d59529141f3ef9e7379634e0164ac896e448ed911df491c14d5ad,Bakfiets,lime,True,True,False,False,,,0.0,0,0.0
1733,d685b66550cd565d720a066d2129becfc368c125c4688ba66d219c29aafcf8b7,Azor,maroon,False,True,True,False,,,0.0,0,0.0
1734,02ae65d789817d7ffe04607e85805a2b31280bcb5e482ff6aa7a4018b6ce6004,VanMoof,blue,True,False,True,False,,,0.0,0,0.0
1735,d73433c9e5ff5fda2790a4aec03ab82af9bc045af7f2e9ca348f7c003e78f771,Cortina,blue,True,False,True,False,,,0.0,0,0.0
1736,048236609909132e0f5dc8ab3e401145a990f72d8347913acdd7e9b9598d6429,Gazelle,yellow,False,False,False,False,,,0.0,0,0.0
1737,072458e75731b865ab357a885e36ad097a555d08224c41d3ec775bc674093bb9,Azor,blue,True,False,False,False,,,0.0,0,0.0
1738,209aa018c6cab4f9d3175a294ce5dda86d63b2ad3a9ec5bd3b4443aac4f11615,VanMoof,aqua,False,False,False,False,,,0.0,0,0.0
1739,cb3b4865a747c5f5b6515c38b893fc7b33edf7666b61ee473136712b37901978,Gazelle,fuchsia,True,False,False,False,,,0.0,0,0.0
1740,fd42c0ab197a0f4af98877a19e2badcdf3f96e817aaf37120ef78d2554990023,Cortina,teal,True,True,True,False,,,0.0,0,0.0
1741,c37fb659d9112469a0f013a93901c2b976d34faf46afdcb279eb341c374163d7,Veloretti,fuchsia,False,True,False,False,,,0.0,0,0.0
1742,47535dfdab07b668acb5b3d24d71ca51575358fa76793b8d47d09c3dd5126b9c,Gazelle,white,True,False,True,False,,,0.0,0,0.0
1743,d4d77a0fbbbd6b7fe047e11a98e06186098b9c5fc822354fd7d7a8f65837529b,Gazelle,silver,False,False,False,False,,,0.0,0,0.0
1744,334ba7dc3810142c1ac630a4cca4c554edd8171002fdf8a0647d4592ce384686,Bakfiets,white,True,False,False,False,,,0.0,0,0.0
1745,5a0b5b179abc6469cddb48a4566f3bd236991e04c3c9ac8edda04a20034f4658,Urban Arrow,blue,False,False,True,False,,,0.0,0,0.0
1746,e473a007563c15365e60a7152ecdd97f0e95fa71b156380daf04a3cf6305e3c0,Urban Arrow,lime,True,True,False,False,,,0.0,0,0.0
1747,de624193b734e9ec7789ffbbbb4e077b62df7a0551d6d2b7eb3fc3c562d9e8c7,Batavus,silver,False,False,False,False,,,0.0,0,0.0
1748,8f877eef8bb8f00d00d02fa9b86010d102b38fb4b6e695c3c44be2860a279f6d,Gazelle,aqua,True,True,True,False,,,0.0,0,0.0
1749,03472a283e0cef68e004a91b850fff986326896b1efe407aef4002d0f5b63e4a,Bakfiets,olive,False,True,True,False,,,0.0,0,0.0
1750,8d45f612aabb4074c1976f5dc84a5fd1f9dde1ff18139af7f08dbbc930b7a929,Gazelle,green,False,False,True,False,,,0.0,0,0.0
1751,2726cc23f3d7a57d430b7ef02e88b0208634bf77ecf03de446b3cf2deed52742,Azor,olive,True,True,True,False,,,0.0,0,0.0
1752,5b6cee237e77e3fb7ccc0d18733f59f0b65d1c7ad1952b60dfb033fa612a21ca,VanMoof,lime,True,False,True,False,,,0.0,0,0.0
1753,8fa40ae2737cc22e8f667a12095a3c3decb018ef1c2ce14d0fedef03e4e69758,VanMoof,aqua,True,False,True,False,,,0.0,0,0.0
1754,76909c33472e25672a323ba00a7982c03d6b700b84cb015f8fe428d3b72fb456,Bakfiets,blue,False,False,True,False,,,0.0,0,0.0
1755,1bd723bfad43ff5e18c1ca220c8062f2c383b2841b3718abb88b1a94e82e42d7,Azor,aqua,True,True,True,False,,,0.0,0,0.0
1756,9dfa9a9dc365550ea897f1c4c9624164b5941f383411068c98ad249033a7edb8,Bakfiets,white,True,True,False,False,,,0.0,0,0.0
1757,20257194275561664cae431edbf00ab155f6277bc314d2cf80719f857f59aac9,VanMoof,aqua,True,True,True,False,,,0.0,0,0.0
1758,5fb13a58714a68cae61bc554f7ef6a5dee68bbbc31582727d2c516952998d33d,Gazelle,maroon,False,True,True,False,,,0.0,0,0.0
1759,960e46ee40d0f3725da848f2da17c89986d7874fdddddbc283555b9bb98c9ce7,VanMoof,yellow,False,True,True,False,,,0.0,0,0.0
1760,9281c9610d40f379a2b71ea29e7d64e1f9284abcb6d50e4680d20447048aebae,Azor,purple,False,False,False,False,,,0.0,0,0.0
1761,615a4e3b9e3a817b7036fa136319f8f60107dc8587846d2e0d05a47fdd7140b8,Bakfiets,yellow,True,False,True,False,,,0.0,0,0.0
1762,875c90ed242d3186bd7f405d056aee996749cb98379126f63ba8f4e7b5314a59,Urban Arrow,purple,True,False,True,False,,,0.0,0,0.0
1763,63590a7c76fd401c04e951a842cf03c251f9e30ef129d9595469de27448d3ac7,Bakfiets,gray,True,False,True,False,,,0.0,0,0.0
1764,764ee0e5f8fca4a667c938b72e42114047831531442e9938b4cc4cc256ab83b6,Bakfiets,maroon,True,True,True,False,,,0.0,0,0.0
1765,83a3c50854120f9098ce59480a8ee96c9ac8a7267ef945b2400fd61075796e76,Cortina,white,False,True,False,False,,,0.0,0,0.0
1766,12d5a4cb87c40bedacc06cfb724730d1171c4ada142bb643c26b5fcbe8bd8943,Urban Arrow,purple,False,True,False,False,,,0.0,0,0.0
1767,e95670cc7d52f4c949e7e915cf05273600772751e5a78f237766dc0686612f15,Cortina,silver,True,True,False,False,,,0.0,0,0.0
1768,6e5f2f2d1e6ef7b304d8edac5902f8be2ac34bca451f48f41243706631b41444,Bakfiets,fuchsia,True,False,False,False,,,0.0,0,0.0
1769,00c6e040e7c0a6588e938e2d987ba18e4cc5023f8060c1074b9cbab19fe44426,Bakfiets,fuchsia,False,True,False,False,,,0.0,0,0.0
1770,c2f060ce1221c72df230d96a321f927a25041b33a0942b9896c4869e139f9d25,VanMoof,aqua,True,False,False,False,,,0.0,0,0.0
1771,80249af2c650e303053de4837906ba0c7310c94829660e6c690020e668ad92be,Cortina,purple,False,False,True,False,,,0.0,0,0.0
1772,b90ccf398ebbadf756fff5aaabf711b496c64bb3d7c3f177da7b3f54493bd1e7,Urban Arrow,navy,True,False,False,False,,,0.0,0,0.0
1773,33355af6f9571213d307a7402e9676958b35614c2448fab8d61910124dd9b007,VanMoof,gray,True,True,True,False,,,0.0,0,0.0
1774,3b89ab05442382a2d07231f934e97f6cedce40b5565b7fa3ff07c4fb0188a526,Urban Arrow,silver,False,True,False,False,,,0.0,0,0.0
1775,a5dfddca0527085be60552c8091f76ede14ddabf18ea4f69ad812a450fcac976,Cortina,silver,False,False,False,False,,,0.0,0,0.0
1776,1d5f6805437be70ff4f3228713739c375c25c6bf823d5c064d708c8a174defa4,Cortina,teal,False,True,False,False,,,0.0,0,0.0
1777,8bdcc18e3ba3707e2cc21c5ac7d0f61bc74f2272d5654c18b4f05b62c22980a3,Azor,fuchsia,False,True,False,False,,,0.0,0,0.0
1778,7ad83e4f02398e548fc00f002fb0c0715327f2f779253db2dc4edb76ea7af3e0,Cortina,blue,False,True,True,False,,,0.0,0,0.0
1779,c9f9f898ce3b44831fcc1f4570c7190dc38ea07f7883897eebaa4d171e4eb9fa,Batavus,maroon,False,True,False,False,,,0.0,0,0.0
1780,c452d4d67abc3d16994102d00d4ab03ba134f822f5b531853ea8f1054d6bf8d2,Urban Arrow,gray,True,False,True,False,,,0.0,0,0.0
1781,fa2e8529a0bf5c0d83176c5b50b939748e24743ffb067afb2fa4abb5fd012153,Batavus,black,False,False,False,False,,,0.0,0,0.0
1782,7c011812186c34c8970b30889181fa947616d5efbec5b942f0da87707c3af683,Cortina,purple,True,False,False,False,,,0.0,0,0.0
1783,a49f63997aaa5cb5110cbeaae2cf4d6166c909d2faf51144510e946352ec1e5d,Bakfiets,black,True,True,True,False,,,0.0,0,0.0
1784,7ca2c8cbe59c14b48894c1920d05ab6b03c61b6f73a572e5d7cafd386ecf8ab1,Cortina,black,False,True,False,False,,,0.0,0,0.0
1785,15f6ac2838fcf8a0343c374b36d3c056bf3888ff516eb63eb26ac489be170e1c,Azor,gray,True,False,True,False,,,0.0,0,0.0
1786,9bf1d1cbb3f32ca48d25665d288ddc86d57288ff01cb8715506ed801d46e7938,VanMoof,navy,True,True,True,False,,,0.0,0,0.0
1787,146db87d452dd2d9a73c62025588694fc89575cea7e4408345a195df885bdc43,Bakfiets,purple,False,False,False,False,,,0.0,0,0.0
1788,6b504809097fc672da9b01151172dfe44107404485e3aea66f6fbae23a35c299,VanMoof,teal,False,False,False,False,,,0.0,0,0.0
1789,469edc18fb33c1f36b2d21b0a6271043aef526766219b19ae242fa4f2e44e147,Cortina,fuchsia,False,False,False,False,,,0.0,0,0.0
1790,dc931f0f6513caacdf4cdf9ff9ebc2ebd40a533d502e77bdb4b37d76568d4bd7,VanMoof,purple,True,True,False,False,,,0.0,0,0.0
1791,bcffc61676f92aefabe6ce110148f28aa8176639e4cf8495cbdd4c24de6b7851,Cortina,silver,True,False,True,False,,,0.0,0,0.0
1792,5a8d0c9022ea1c6aa38a8a6ca9365e3e4a407fd358674a211d7b9917a5456967,Urban Arrow,lime,False,False,True,False,,,0.0,0,0.0
1793,780a33fb3a9a9c00f6028972b1067713f0663f2ce2e90d4da1771b80b1113047,Urban Arrow,navy,False,False,True,False,,,0.0,0,0.0
1794,db0166e2875c3a453ba88e22c9190156da3cefc13ed38cb866c5a2c4e032fcbd,Veloretti,silver,False,True,True,False,,,0.0,0,0.0
1795,2c758f0c5ad2d99dc69e42abb21bd6405ba5641950782d667cbab6c3da4985e4,Cortina,gray,False,False,False,False,,,0.0,0,0.0
1796,1c57f2d5c5397b432ae79ca7e0333984017e66970fd8237d7e03a197c901c0e0,Azor,white,False,False,True,False,,,0.0,0,0.0
1797,12927f1c13e0db370267faac9fd92d1ab3dbf13e932a158f3f050384bcfb7196,Azor,silver,False,False,True,False,,,0.0,0,0.0
1798,a36ffe2779b43661f45229451cc05a20563ef14f058a132c26a76450a4325762,Veloretti,maroon,False,True,False,False,,,0.0,0,0.0
1799,1f5ebeb4c179808cf8aa4dfdf65f68cee5a7ba70d81a1aed2e5625226f3bada8,VanMoof,silver,False,True,True,False,,,0.0,0,0.0
1800,8ab6c157d2a5e6f642b40d1591783161d02d9d9a182eb9810a4e133ae3c0d7e0,Bakfiets,blue,False,False,True,False,,,0.0,0,0.0
1801,55cb3c7d4e269a45a15d1039badcd0621bb926a527920dee9d74fce281487be9,Urban Arrow,gray,False,False,False,False,,,0.0,0,0.0
1802,7d8f6378b2d276b81ab9d667ad86ccba27ca8d157cc196da5b7ccda0009b195e,Cortina,white,False,False,True,False,,,0.0,0,0.0
1803,8cd0baef20339009690f03053a58025105cb003ae055c6455745a85078699be5,VanMoof,yellow,False,False,False,False,,,0.0,0,0.0
1804,f4aabe6d18860d0e8e36a08bf209927456862eda456d3028e594c9f4ca20905d,VanMoof,olive,True,True,True,False,,,0.0,0,0.0
1805,c76c3e042f90e7f8a69f7169317bf41875abb9a3618d677ed37629bc5eb31680,Gazelle,silver,True,True,False,False,,,0.0,0,0.0
1806,b0dc5cca2ed8c8efc7b5bb4bd5cffc2c766d873bae91bf6f04b5b2c49256eb49,Gazelle,fuchsia,True,True,True,False,,,0.0,0,0.0
1807,d80ef369ee3a81455ffe151a9b94400ea5f59cdd9eba692f273f09af7046c86d,Cortina,yellow,False,False,False,False,,,0.0,0,0.0
1808,c2c0c392a9dacc2396d3985bd75a1d2c69bca0511665b7131fd675492d2b1e07,Batavus,purple,False,True,True,False,,,0.0,0,0.0
1809,b47cbc13569bc750b46ff3427ec2d543dd57ef44b791401784f66b97044edea7,VanMoof,navy,True,True,False,False,,,0.0,0,0.0
1810,987fb8914c0fafe0d411131fccaca891a987ba458fdc9501908415444da3c9bd,Veloretti,white,False,True,False,False,,,0.0,0,0.0
1811,08c34e08dd900cb0b7f71cc4c2892d59450182574384cfb890ef469f3242de09,Batavus,black,False,False,True,False,,,0.0,0,0.0
1812,b5fe5a18a679d52c637a025a3815bfd0aef837190371b091388d74b8c12d64f6,Bakfiets,white,True,True,True,False,,,0.0,0,0.0
1813,c3320cef20f7cc8a69a47ec935469e86674906e04d277c0302046b925b691212,Veloretti,green,True,True,False,False,,,0.0,0,0.0
1814,4cba13e94a185cab84ee90035bef9e08a03429b55edb57417aa092d507e4d07d,Bakfiets,green,True,False,True,False,,,0.0,0,0.0
1815,47221d13a5f4f8edaf301599ae41c942bc941c694ab3967710d9371cbb29ff05,Cortina,navy,True,False,False,False,,,0.0,0,0.0
1816,133a296ff915bff02a70c52aecbc7a853e2f16756810bbcdf14578c2b3db8ef6,Bakfiets,blue,True,False,True,False,,,0.0,0,0.0
1817,e2bb4860bfd6608b4ebcd3aa60a09b65ac0619912b52b659597541a7ce344a1b,Azor,lime,True,False,True,False,,,0.0,0,0.0
1818,6ffe80023a1e0293e8d0e8fd87ba409bbf70e56803e8dc093bb118dadb580bb8,Bakfiets,maroon,True,False,True,False,,,0.0,0,0.0
1819,f40ffb1c9984f21f823d6bcf0793a3dccb41abd64aabe4d99e7153b0f4fb0132,Cortina,yellow,False,False,True,False,,,0.0,0,0.0
1820,2f74a3c0a7644471376f3d564c71bc7f81928f429a2fae37abd05c2e50b8b176,Gazelle,navy,False,False,True,False,,,0.0,0,0.0
1821,6d2b0c945a73c210fa053860e8103d74a75612e2254d1214e1e792d9ad67eed7,VanMoof,teal,True,False,False,False,,,0.0,0,0.0
1822,1e4cc858fd0aad2e9e7aed7cf2b04ce7fc3e16da16b7be8b23cebe4e840c3ecd,Batavus,green,False,True,True,False,,,0.0,0,0.0
